FECHA;PRECIP;TMAX;TMIN;TMEAN;DIAS_FALTANTES;PET;D;SPI_3;SPI_12;SPEI_3;SPEI_12
1991-01-01;0.7;24.483870967741936;11.53225806451613;18.008064516129032;0;55.5632698045827;-54.8632698045827;;;;
1991-02-01;2.8;26.571428571428573;13.232142857142858;19.901785714285715;0;63.73129583672054;-60.931295836720544;;;;
1991-03-01;0.0;30.467741935483872;14.35483870967742;22.411290322580648;0;93.71300181385432;-93.71300181385432;0.05474856140309304;;-2.6631834870840114;
1991-04-01;0.0;31.7;16.983333333333334;24.34166666666667;0;110.48585487215063;-110.48585487215063;0.20243841525537287;;-1.9963046880939679;
1991-05-01;0.0;32.66129032258065;18.129032258064516;25.395161290322584;0;126.3331833149509;-126.3331833149509;-1.2815515655446004;;-2.3472404876343886;
1991-06-01;85.9;31.216666666666665;18.733333333333334;24.975;0;117.47979189980975;-31.57979189980975;-1.5597274154892593;;-1.8672978038392594;
1991-07-01;465.51;24.080645161290324;16.806451612903224;20.443548387096776;0;75.23662756103016;390.27337243896983;0.653657610483763;;0.6571371012797191;
1991-08-01;130.6;27.048387096774192;17.241935483870968;22.14516129032258;0;91.07570579237748;39.52429420762252;0.06451910896173951;;0.035140940067764005;
1991-09-01;129.9;25.1;16.8;20.950000000000003;0;77.1942590350646;52.7057409649354;0.4499905250069701;;0.6074525691693357;
1991-10-01;33.0;25.5;15.258064516129032;20.379032258064516;0;74.67049968014834;-41.67049968014834;-2.388014799395058;;-2.156945630540503;
1991-11-01;1.4;24.55;13.133333333333333;18.84166666666667;0;59.91127180818385;-58.51127180818385;-1.1679266439450742;;-0.9268933100056818;
1991-12-01;7.3999999999999995;23.870967741935484;12.403225806451612;18.137096774193548;0;56.51937111925122;-49.11937111925122;-0.552343391167529;-0.7075889512986219;-0.30782605415069453;-0.8781594891596436
1992-01-01;238.91;20.41290322580645;11.03225806451613;15.72258064516129;0;43.12724536418424;195.78275463581576;2.279517445550191;0.5251940784465149;2.1841508776449854;0.4616478515759854
1992-02-01;6.2;23.53448275862069;10.448275862068966;16.99137931034483;0;48.04323689052424;-41.84323689052424;2.3646753330366788;0.6135156923710466;2.056388405871003;0.5986490455715596
1992-03-01;7.8;27.967741935483872;14.306451612903226;21.137096774193548;0;83.93773385096746;-76.13773385096746;2.7068444501614652;0.6402528458583946;1.6189234945531088;0.6617094631823474
1992-04-01;38.71;28.65;14.983333333333333;21.816666666666666;0;87.22522992577797;-48.515229925777966;1.600121382328777;0.7890941999244069;1.212067933237181;0.8616943667794199
1992-05-01;25.9;29.322580645161292;17.096774193548388;23.20967741935484;0;103.60265299437425;-77.70265299437426;1.211580470686703;0.9528649128742503;1.1563001398814947;0.9658956608264152
1992-06-01;104.41;31.1;19.2;25.15;0;120.11414302736003;-15.704143027360033;-0.24127373065527064;1.008350089145018;-0.17003207833173878;1.0242361202586436
